Model,Const,Mem,Prop,Region,Region Bound,Epsilon,RobustPLA,BigStep,SplitStrat,Estimate,Simple,#States (after),Time (wall),% Known,Regions
maze2,N/A,1,19.644599272042804_reward_max_goal,15,"0.2,1",1e-05,false,false,estimate,delta,true,	41,MO,MO,MO
maze2,N/A,1,19.4483477628_reward_max_goal,15,"0.2,1",0.01,true,true,estimate,delta,true,	50,40.857,100.0,120801
maze2,N/A,1,19.642831240428002_reward_max_goal,15,"0.2,1",0.0001,false,false,estimate,delta,true,	41,MO,MO,MO
maze2,N/A,1,19.4483477628_reward_max_goal,15,"0.2,1",0.01,true,false,estimate,delta,true,	41,35.748,100.0,120801
maze2,N/A,1,19.644599272042804_reward_max_goal,15,"0.2,1",1e-05,true,false,estimate,delta,true,	41,MO,MO,MO
maze2,N/A,1,19.642831240428002_reward_max_goal,15,"0.2,1",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
maze2,N/A,1,17.680316148000003_reward_max_goal,15,"0.2,1",0.1,true,true,estimate,delta,true,	50,1.016,100.0,2881
maze2,N/A,1,17.680316148000003_reward_max_goal,15,"0.2,1",0.1,false,false,estimate,delta,true,?,MO,MO,MO
maze2,N/A,1,17.680316148000003_reward_max_goal,15,"0.2,1",0.1,true,false,estimate,delta,true,	41,0.896,100.0,2881
maze2,N/A,1,17.680316148000003_reward_max_goal,15,"0.2,1",0.1,false,false,estimate,delta,true,	41,1.559,100.0,2881
maze2,N/A,1,19.644599272042804_reward_max_goal,15,"0.2,1",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
maze2,N/A,1,19.642831240428002_reward_max_goal,15,"0.2,1",0.0001,true,false,estimate,delta,true,	41,MO,MO,MO
maze2,N/A,1,19.4483477628_reward_max_goal,15,"0.2,1",0.01,false,false,estimate,delta,true,?,MO,MO,MO
maze2,N/A,1,19.642831240428002_reward_max_goal,15,"0.2,1",0.0001,false,false,estimate,delta,true,	41,MO,MO,MO
maze2,N/A,1,19.644599272042804_reward_max_goal,15,"0.2,1",1e-05,false,false,estimate,delta,true,	41,MO,MO,MO
maze2,N/A,1,19.4483477628_reward_max_goal,15,"0.2,1",0.01,false,false,estimate,delta,true,	41,69.261,100.0,120801
maze2,N/A,1,19.642831240428002_reward_max_goal,15,"0.2,1",0.0001,true,true,estimate,delta,true,	50,MO,MO,MO
maze2,N/A,1,19.644599272042804_reward_max_goal,15,"0.2,1",1e-05,true,true,estimate,delta,true,	50,MO,MO,MO
maze2,N/A,1,17.680316148000003_reward_max_goal,15,"0.2,1",0.1,false,false,estimate,delta,true,	41,2.627,100.0,2881
maze2,N/A,1,19.4483477628_reward_max_goal,15,"0.2,1",0.01,false,false,estimate,delta,true,	41,66.206,100.0,120801
nand,N=5 K=5 ,N/A,0.49583473231538_probability_min_target,2,0.1,0.0001,true,true,estimate,delta,true,	112,8.056,100.0,25
nand,N=5 K=5 ,N/A,0.500743005338_probability_min_target,2,0.1,0.01,true,false,estimate,delta,true,	2687,0.44,100.0,125
nand,N=5 K=5 ,N/A,0.495790111651538_probability_min_target,2,0.1,1e-05,true,false,estimate,delta,true,	2687,24.257,100.0,20501
nand,N=5 K=5 ,N/A,0.500743005338_probability_min_target,2,0.1,0.01,true,true,estimate,delta,true,	112,2.121,100.0,1
nand,N=5 K=5 ,N/A,0.54536366918_probability_min_target,2,0.1,0.1,true,true,estimate,delta,true,	112,2.057,100.0,1
nand,N=5 K=5 ,N/A,0.495790111651538_probability_min_target,2,0.1,1e-05,true,true,estimate,delta,true,	112,10.494,100.0,33
nand,N=5 K=5 ,N/A,0.49583473231538_probability_min_target,2,0.1,0.0001,true,false,estimate,delta,true,	2687,7.032,100.0,5609
nand,N=5 K=5 ,N/A,0.54536366918_probability_min_target,2,0.1,0.1,true,false,estimate,delta,true,	2687,0.24,100.0,13
nand,N=5 K=5 ,N/A,0.762796055897_probability_min_target,2,"0,0.8",0.01,false,false,estimate,delta,true,	2688,0.35,100.0,57
nand,N=5 K=5 ,N/A,0.8307679816700001_probability_min_target,2,"0,0.8",0.1,true,false,estimate,delta,true,	2688,0.258,100.0,41
nand,N=5 K=5 ,N/A,0.8307679816700001_probability_min_target,2,"0,0.8",0.1,true,true,estimate,delta,true,	112,7.541,100.0,9
nand,N=5 K=5 ,N/A,0.8307679816700001_probability_min_target,2,"0,0.8",0.1,false,false,estimate,delta,true,?,MO,MO,MO
nand,N=5 K=5 ,N/A,0.762796055897_probability_min_target,2,"0,0.8",0.01,true,true,estimate,delta,true,	112,12.916,100.0,25
nand,N=5 K=5 ,N/A,0.75531914406197_probability_min_target,2,"0,0.8",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
nand,N=5 K=5 ,N/A,0.762796055897_probability_min_target,2,"0,0.8",0.01,false,false,estimate,delta,true,?,MO,MO,MO
nand,N=5 K=5 ,N/A,0.75531914406197_probability_min_target,2,"0,0.8",0.0001,true,true,estimate,delta,true,	112,25.793,100.0,53
nand,N=5 K=5 ,N/A,0.8307679816700001_probability_min_target,2,"0,0.8",0.1,false,false,estimate,delta,true,	2688,0.288,100.0,41
nand,N=5 K=5 ,N/A,0.762796055897_probability_min_target,2,"0,0.8",0.01,true,false,estimate,delta,true,	2688,0.306,100.0,57
nand,N=5 K=5 ,N/A,0.7552511721361971_probability_min_target,2,"0,0.8",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
nand,N=5 K=5 ,N/A,0.75531914406197_probability_min_target,2,"0,0.8",0.0001,true,false,estimate,delta,true,	2688,0.461,100.0,109
nand,N=5 K=5 ,N/A,0.7552511721361971_probability_min_target,2,"0,0.8",1e-05,false,false,estimate,delta,true,	2688,0.653,100.0,133
nand,N=5 K=5 ,N/A,0.762796055897_probability_min_target,2,"0,0.8",0.01,false,false,estimate,delta,true,	2688,0.355,100.0,57
nand,N=5 K=5 ,N/A,0.7552511721361971_probability_min_target,2,"0,0.8",1e-05,true,false,estimate,delta,true,	2688,0.534,100.0,133
nand,N=5 K=5 ,N/A,0.7552511721361971_probability_min_target,2,"0,0.8",1e-05,true,true,estimate,delta,true,	112,31.363,100.0,65
nand,N=5 K=5 ,N/A,0.8307679816700001_probability_min_target,2,"0,0.8",0.1,false,false,estimate,delta,true,	2688,0.286,100.0,41
nand,N=5 K=5 ,N/A,0.75531914406197_probability_min_target,2,"0,0.8",0.0001,false,false,estimate,delta,true,	2688,0.565,100.0,109
nand,N=5 K=5 ,N/A,0.7552511721361971_probability_min_target,2,"0,0.8",1e-05,false,false,estimate,delta,true,	2688,0.663,100.0,133
nand,N=5 K=5 ,N/A,0.75531914406197_probability_min_target,2,"0,0.8",0.0001,false,false,estimate,delta,true,	2688,0.558,100.0,109
nand,N=5 K=10 ,N/A,0.54534564447_probability_min_target,2,0.1,0.1,true,false,estimate,delta,true,	5447,0.415,100.0,13
nand,N=5 K=10 ,N/A,0.49581834457677_probability_min_target,2,0.1,0.0001,true,false,estimate,delta,true,	5447,30.772,100.0,14929
nand,N=5 K=10 ,N/A,0.49577372538767706_probability_min_target,2,0.1,1e-05,true,false,estimate,delta,true,	5447,235.942,100.0,97753
nand,N=5 K=10 ,N/A,0.54534564447_probability_min_target,2,0.1,0.1,true,true,estimate,delta,true,	162,8.583,100.0,1
nand,N=5 K=10 ,N/A,0.500726455377_probability_min_target,2,0.1,0.01,true,false,estimate,delta,true,	5447,0.495,100.0,125
nand,N=5 K=10 ,N/A,0.49577372538767706_probability_min_target,2,0.1,1e-05,true,true,estimate,delta,true,	162,41.595,100.0,57
nand,N=5 K=10 ,N/A,0.500726455377_probability_min_target,2,0.1,0.01,true,true,estimate,delta,true,	162,8.208,100.0,1
nand,N=5 K=10 ,N/A,0.49581834457677_probability_min_target,2,0.1,0.0001,true,true,estimate,delta,true,	162,35.501,100.0,29
nand,N=5 K=10 ,N/A,0.88998509809_probability_min_target,2,"0,0.8",0.1,false,false,estimate,delta,true,	5448,0.586,100.0,49
nand,N=5 K=10 ,N/A,0.80915826963619_probability_min_target,2,"0,0.8",0.0001,false,false,estimate,delta,true,	5448,1.379,100.0,145
nand,N=5 K=10 ,N/A,0.8090854526736191_probability_min_target,2,"0,0.8",1e-05,true,false,estimate,delta,true,	5448,1.297,100.0,173
nand,N=5 K=10 ,N/A,0.88998509809_probability_min_target,2,"0,0.8",0.1,false,false,estimate,delta,true,	5448,0.59,100.0,49
nand,N=5 K=10 ,N/A,0.8090854526736191_probability_min_target,2,"0,0.8",1e-05,false,false,estimate,delta,true,	5448,1.595,100.0,173
nand,N=5 K=10 ,N/A,0.817168135519_probability_min_target,2,"0,0.8",0.01,false,false,estimate,delta,true,	5448,0.916,100.0,89
nand,N=5 K=10 ,N/A,0.80915826963619_probability_min_target,2,"0,0.8",0.0001,false,false,estimate,delta,true,	5448,1.371,100.0,145
nand,N=5 K=10 ,N/A,0.80915826963619_probability_min_target,2,"0,0.8",0.0001,true,true,estimate,delta,true,	162,118.19800000000001,100.0,53
nand,N=5 K=10 ,N/A,0.88998509809_probability_min_target,2,"0,0.8",0.1,false,false,estimate,delta,true,?,MO,MO,MO
nand,N=5 K=10 ,N/A,0.8090854526736191_probability_min_target,2,"0,0.8",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
nand,N=5 K=10 ,N/A,0.88998509809_probability_min_target,2,"0,0.8",0.1,true,false,estimate,delta,true,	5448,0.551,100.0,49
nand,N=5 K=10 ,N/A,0.8090854526736191_probability_min_target,2,"0,0.8",1e-05,false,false,estimate,delta,true,	5448,1.611,100.0,173
nand,N=5 K=10 ,N/A,0.88998509809_probability_min_target,2,"0,0.8",0.1,true,true,estimate,delta,true,	162,24.187,100.0,9
nand,N=5 K=10 ,N/A,0.817168135519_probability_min_target,2,"0,0.8",0.01,true,true,estimate,delta,true,	162,56.934,100.0,25
nand,N=5 K=10 ,N/A,0.8090854526736191_probability_min_target,2,"0,0.8",1e-05,true,true,estimate,delta,true,	162,151.474,100.0,65
nand,N=5 K=10 ,N/A,0.80915826963619_probability_min_target,2,"0,0.8",0.0001,true,false,estimate,delta,true,	5448,1.128,100.0,145
nand,N=5 K=10 ,N/A,0.817168135519_probability_min_target,2,"0,0.8",0.01,true,false,estimate,delta,true,	5448,0.792,100.0,89
nand,N=5 K=10 ,N/A,0.817168135519_probability_min_target,2,"0,0.8",0.01,false,false,estimate,delta,true,	5448,0.919,100.0,89
nand,N=5 K=10 ,N/A,0.80915826963619_probability_min_target,2,"0,0.8",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
nand,N=5 K=10 ,N/A,0.817168135519_probability_min_target,2,"0,0.8",0.01,false,false,estimate,delta,true,?,MO,MO,MO
nand,N=5 K=25 ,N/A,0.49581824596691_probability_min_target,2,0.1,0.0001,true,false,estimate,delta,true,	13727,83.06700000000001,100.0,16381
nand,N=5 K=25 ,N/A,0.500726355791_probability_min_target,2,0.1,0.01,true,true,estimate,delta,true,	312,72.55199999999999,100.0,1
nand,N=5 K=25 ,N/A,0.495773626786691_probability_min_target,2,0.1,1e-05,true,true,estimate,delta,true,	312,362.598,100.0,93
nand,N=5 K=25 ,N/A,0.500726355791_probability_min_target,2,0.1,0.01,true,false,estimate,delta,true,	13727,1.146,100.0,125
nand,N=5 K=25 ,N/A,0.54534553601_probability_min_target,2,0.1,0.1,true,true,estimate,delta,true,	312,72.899,100.0,1
nand,N=5 K=25 ,N/A,0.49581824596691_probability_min_target,2,0.1,0.0001,true,true,estimate,delta,true,	312,293.807,100.0,33
nand,N=5 K=25 ,N/A,0.495773626786691_probability_min_target,2,0.1,1e-05,true,false,estimate,delta,true,	13727,845.865,100.0,131069
nand,N=5 K=25 ,N/A,0.54534553601_probability_min_target,2,0.1,0.1,true,false,estimate,delta,true,	13727,0.635,100.0,13
nand,N=5 K=25 ,N/A,0.824638938566_probability_min_target,2,"0,0.8",0.01,true,true,estimate,delta,true,	312,465.197,100.0,29
nand,N=5 K=25 ,N/A,0.824638938566_probability_min_target,2,"0,0.8",0.01,false,false,estimate,delta,true,	13728,3.911,100.0,169
nand,N=5 K=25 ,N/A,0.81655584401966_probability_min_target,2,"0,0.8",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
nand,N=5 K=25 ,N/A,0.8164823613419661_probability_min_target,2,"0,0.8",1e-05,true,false,estimate,delta,true,	13728,5.167,100.0,289
nand,N=5 K=25 ,N/A,0.8981216162600001_probability_min_target,2,"0,0.8",0.1,true,true,estimate,delta,true,	312,192.746,100.0,9
nand,N=5 K=25 ,N/A,0.8164823613419661_probability_min_target,2,"0,0.8",1e-05,true,true,estimate,delta,true,	312,1053.562,100.0,69
nand,N=5 K=25 ,N/A,0.8164823613419661_probability_min_target,2,"0,0.8",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
nand,N=5 K=25 ,N/A,0.824638938566_probability_min_target,2,"0,0.8",0.01,true,false,estimate,delta,true,	13728,4.132,100.0,169
nand,N=5 K=25 ,N/A,0.824638938566_probability_min_target,2,"0,0.8",0.01,false,false,estimate,delta,true,?,MO,MO,MO
nand,N=5 K=25 ,N/A,0.8981216162600001_probability_min_target,2,"0,0.8",0.1,false,false,estimate,delta,true,?,MO,MO,MO
nand,N=5 K=25 ,N/A,0.8981216162600001_probability_min_target,2,"0,0.8",0.1,false,false,estimate,delta,true,	13728,2.38,100.0,93
nand,N=5 K=25 ,N/A,0.8981216162600001_probability_min_target,2,"0,0.8",0.1,true,false,estimate,delta,true,	13728,2.256,100.0,93
nand,N=5 K=25 ,N/A,0.81655584401966_probability_min_target,2,"0,0.8",0.0001,true,false,estimate,delta,true,	13728,4.636,100.0,253
nand,N=5 K=25 ,N/A,0.81655584401966_probability_min_target,2,"0,0.8",0.0001,false,false,estimate,delta,true,	13728,5.676,100.0,253
nand,N=5 K=25 ,N/A,0.8981216162600001_probability_min_target,2,"0,0.8",0.1,false,false,estimate,delta,true,	13728,2.398,100.0,93
nand,N=5 K=25 ,N/A,0.824638938566_probability_min_target,2,"0,0.8",0.01,false,false,estimate,delta,true,	13728,3.929,100.0,169
nand,N=5 K=25 ,N/A,0.81655584401966_probability_min_target,2,"0,0.8",0.0001,false,false,estimate,delta,true,	13728,5.658,100.0,253
nand,N=5 K=25 ,N/A,0.8164823613419661_probability_min_target,2,"0,0.8",1e-05,false,false,estimate,delta,true,	13728,6.458,100.0,289
nand,N=5 K=25 ,N/A,0.8164823613419661_probability_min_target,2,"0,0.8",1e-05,false,false,estimate,delta,true,	13728,6.427,100.0,289
nand,N=5 K=25 ,N/A,0.81655584401966_probability_min_target,2,"0,0.8",0.0001,true,true,estimate,delta,true,	312,883.17,100.0,57
nand,N=5 K=50 ,N/A,0.54534553601_probability_min_target,2,0.1,0.1,true,false,estimate,delta,true,	27527,1.686,100.0,13
nand,N=5 K=50 ,N/A,0.495773626786691_probability_min_target,2,0.1,1e-05,true,false,estimate,delta,true,	27527,1681.271,100.0,131069
nand,N=5 K=50 ,N/A,0.495773626786691_probability_min_target,2,0.1,1e-05,true,true,estimate,delta,true,	562,1716.473,100.0,117
nand,N=5 K=50 ,N/A,0.500726355791_probability_min_target,2,0.1,0.01,true,false,estimate,delta,true,	27527,2.738,100.0,125
nand,N=5 K=50 ,N/A,0.500726355791_probability_min_target,2,0.1,0.01,true,true,estimate,delta,true,	562,483.371,100.0,1
nand,N=5 K=50 ,N/A,0.54534553601_probability_min_target,2,0.1,0.1,true,true,estimate,delta,true,	562,479.653,100.0,1
nand,N=5 K=50 ,N/A,0.49581824596691_probability_min_target,2,0.1,0.0001,true,false,estimate,delta,true,	27527,161.44400000000002,100.0,16381
nand,N=5 K=50 ,N/A,0.49581824596691_probability_min_target,2,0.1,0.0001,true,true,estimate,delta,true,	562,1639.648,100.0,33
nand,N=5 K=50 ,N/A,0.8164987030053811_probability_min_target,2,"0,0.8",1e-05,true,false,estimate,delta,true,	27528,16.733,100.0,425
nand,N=5 K=50 ,N/A,0.8246554434810001_probability_min_target,2,"0,0.8",0.01,true,false,estimate,delta,true,	27528,11.125,100.0,241
nand,N=5 K=50 ,N/A,0.8246554434810001_probability_min_target,2,"0,0.8",0.01,false,false,estimate,delta,true,	27528,11.132,100.0,241
nand,N=5 K=50 ,N/A,0.8165721871538101_probability_min_target,2,"0,0.8",0.0001,true,true,estimate,delta,true,	562,TO,TO,TO
nand,N=5 K=50 ,N/A,0.8165721871538101_probability_min_target,2,"0,0.8",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
nand,N=5 K=50 ,N/A,0.8246554434810001_probability_min_target,2,"0,0.8",0.01,false,false,estimate,delta,true,	27528,11.168,100.0,241
nand,N=5 K=50 ,N/A,0.8164987030053811_probability_min_target,2,"0,0.8",1e-05,false,false,estimate,delta,true,	27528,29.319,100.0,425
nand,N=5 K=50 ,N/A,0.8164987030053811_probability_min_target,2,"0,0.8",1e-05,false,false,estimate,delta,true,	27528,18.164,100.0,425
nand,N=5 K=50 ,N/A,0.8165721871538101_probability_min_target,2,"0,0.8",0.0001,true,false,estimate,delta,true,	27528,22.18,100.0,361
nand,N=5 K=50 ,N/A,0.8981395919100001_probability_min_target,2,"0,0.8",0.1,false,false,estimate,delta,true,	27528,7.766,100.0,157
nand,N=5 K=50 ,N/A,0.8246554434810001_probability_min_target,2,"0,0.8",0.01,true,true,estimate,delta,true,	562,2828.104,100.0,33
nand,N=5 K=50 ,N/A,0.8981395919100001_probability_min_target,2,"0,0.8",0.1,true,true,estimate,delta,true,	562,968.091,100.0,9
nand,N=5 K=50 ,N/A,0.8981395919100001_probability_min_target,2,"0,0.8",0.1,true,false,estimate,delta,true,	27528,8.452,100.0,157
nand,N=5 K=50 ,N/A,0.8981395919100001_probability_min_target,2,"0,0.8",0.1,false,false,estimate,delta,true,?,MO,MO,MO
nand,N=5 K=50 ,N/A,0.8165721871538101_probability_min_target,2,"0,0.8",0.0001,false,false,estimate,delta,true,	27528,16.181,100.0,361
nand,N=5 K=50 ,N/A,0.8164987030053811_probability_min_target,2,"0,0.8",1e-05,true,true,estimate,delta,true,	562,TO,TO,TO
nand,N=5 K=50 ,N/A,0.8165721871538101_probability_min_target,2,"0,0.8",0.0001,false,false,estimate,delta,true,	27528,16.093,100.0,361
nand,N=5 K=50 ,N/A,0.8246554434810001_probability_min_target,2,"0,0.8",0.01,false,false,estimate,delta,true,?,MO,MO,MO
nand,N=5 K=50 ,N/A,0.8164987030053811_probability_min_target,2,"0,0.8",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
nand,N=5 K=50 ,N/A,0.8981395919100001_probability_min_target,2,"0,0.8",0.1,false,false,estimate,delta,true,	27528,7.729,100.0,157
nand,N=10 K=50 ,N/A,0.285196126424_probability_min_target,2,0.1,0.01,true,true,estimate,delta,true,	346962,TO,TO,TO
nand,N=10 K=50 ,N/A,0.31060964264_probability_min_target,2,0.1,0.1,true,true,estimate,delta,true,	346962,TO,TO,TO
nand,N=10 K=50 ,N/A,0.282375226124024_probability_min_target,2,0.1,1e-05,true,true,estimate,delta,true,	346962,TO,TO,TO
nand,N=10 K=50 ,N/A,0.31060964264_probability_min_target,2,0.1,0.1,true,false,estimate,delta,true,	250402,37.476,100.0,13
nand,N=10 K=50 ,N/A,0.28240063964024_probability_min_target,2,0.1,0.0001,true,false,estimate,delta,true,	250402,2342.275,100.0,16381
nand,N=10 K=50 ,N/A,0.285196126424_probability_min_target,2,0.1,0.01,true,false,estimate,delta,true,	250402,42.383,100.0,125
nand,N=10 K=50 ,N/A,0.282375226124024_probability_min_target,2,0.1,1e-05,true,false,estimate,delta,true,	250402,TO,TO,TO
nand,N=10 K=50 ,N/A,0.28240063964024_probability_min_target,2,0.1,0.0001,true,true,estimate,delta,true,	346962,TO,TO,TO
nand,N=10 K=50 ,N/A,0.90537630047719_probability_min_target,2,"0,0.8",0.0001,true,true,estimate,delta,true,	346962,TO,TO,TO
nand,N=10 K=50 ,N/A,0.90537630047719_probability_min_target,2,"0,0.8",0.0001,false,false,estimate,delta,true,	250403,112.451,100.0,205
nand,N=10 K=50 ,N/A,0.905294824757719_probability_min_target,2,"0,0.8",1e-05,true,true,estimate,delta,true,	346962,TO,TO,TO
nand,N=10 K=50 ,N/A,0.9958143490900001_probability_min_target,2,"0,0.8",0.1,true,true,estimate,delta,true,	346962,TO,TO,TO
nand,N=10 K=50 ,N/A,0.905294824757719_probability_min_target,2,"0,0.8",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
nand,N=10 K=50 ,N/A,0.905294824757719_probability_min_target,2,"0,0.8",1e-05,false,false,estimate,delta,true,	250403,132.75900000000001,100.0,229
nand,N=10 K=50 ,N/A,0.9958143490900001_probability_min_target,2,"0,0.8",0.1,false,false,estimate,delta,true,?,MO,MO,MO
nand,N=10 K=50 ,N/A,0.914338629619_probability_min_target,2,"0,0.8",0.01,false,false,estimate,delta,true,?,MO,MO,MO
nand,N=10 K=50 ,N/A,0.905294824757719_probability_min_target,2,"0,0.8",1e-05,true,false,estimate,delta,true,	250403,168.927,100.0,229
nand,N=10 K=50 ,N/A,0.9958143490900001_probability_min_target,2,"0,0.8",0.1,false,false,estimate,delta,true,	250403,48.358,100.0,65
nand,N=10 K=50 ,N/A,0.9958143490900001_probability_min_target,2,"0,0.8",0.1,false,false,estimate,delta,true,	250403,48.249,100.0,65
nand,N=10 K=50 ,N/A,0.9958143490900001_probability_min_target,2,"0,0.8",0.1,true,false,estimate,delta,true,	250403,88.932,100.0,65
nand,N=10 K=50 ,N/A,0.905294824757719_probability_min_target,2,"0,0.8",1e-05,false,false,estimate,delta,true,	250403,127.609,100.0,229
nand,N=10 K=50 ,N/A,0.914338629619_probability_min_target,2,"0,0.8",0.01,true,true,estimate,delta,true,	346962,TO,TO,TO
nand,N=10 K=50 ,N/A,0.90537630047719_probability_min_target,2,"0,0.8",0.0001,true,false,estimate,delta,true,	250403,139.823,100.0,205
nand,N=10 K=50 ,N/A,0.90537630047719_probability_min_target,2,"0,0.8",0.0001,false,false,estimate,delta,true,	250403,111.23599999999999,100.0,205
nand,N=10 K=50 ,N/A,0.914338629619_probability_min_target,2,"0,0.8",0.01,false,false,estimate,delta,true,	250403,87.261,100.0,149
nand,N=10 K=50 ,N/A,0.90537630047719_probability_min_target,2,"0,0.8",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
nand,N=10 K=50 ,N/A,0.914338629619_probability_min_target,2,"0,0.8",0.01,true,false,estimate,delta,true,	250403,120.129,100.0,149
nand,N=10 K=50 ,N/A,0.914338629619_probability_min_target,2,"0,0.8",0.01,false,false,estimate,delta,true,	250403,88.536,100.0,149
newgrid,N=2 ,1,0.89423126898548_probability_min_notbad U goal,3,0.1,0.0001,true,true,estimate,delta,true,	32,2.623,100.0,15937
newgrid,N=2 ,1,0.894150796218548_probability_min_notbad U goal,3,0.1,1e-05,true,false,estimate,delta,true,	32,7.069,100.0,56553
newgrid,N=2 ,1,0.9835560402800001_probability_min_notbad U goal,3,0.1,0.1,true,false,estimate,delta,true,	32,0.042,100.0,17
newgrid,N=2 ,1,0.903083273348_probability_min_notbad U goal,3,0.1,0.01,true,false,estimate,delta,true,	32,0.117,100.0,609
newgrid,N=2 ,1,0.903083273348_probability_min_notbad U goal,3,0.1,0.01,true,true,estimate,delta,true,	32,0.136,100.0,601
newgrid,N=2 ,1,0.894150796218548_probability_min_notbad U goal,3,0.1,1e-05,true,true,estimate,delta,true,	32,9.072,100.0,55041
newgrid,N=2 ,1,0.9835560402800001_probability_min_notbad U goal,3,0.1,0.1,true,true,estimate,delta,true,	32,0.044,100.0,17
newgrid,N=2 ,1,0.89423126898548_probability_min_notbad U goal,3,0.1,0.0001,true,false,estimate,delta,true,	32,2.071,100.0,16393
newgrid,N=2 ,1,0.7998643612209999_probability_min_notbad U goal,3,"0,0.8",0.01,true,true,estimate,delta,true,	47,2.06,100.0,1105
newgrid,N=2 ,1,0.8711394033100001_probability_min_notbad U goal,3,"0,0.8",0.1,false,false,estimate,delta,true,?,MO,MO,MO
newgrid,N=2 ,1,0.7998643612209999_probability_min_notbad U goal,3,"0,0.8",0.01,false,false,estimate,delta,true,	37,0.475,100.0,1145
newgrid,N=2 ,1,0.791952831549121_probability_min_notbad U goal,3,"0,0.8",1e-05,true,false,estimate,delta,true,	37,5.473,100.0,25689
newgrid,N=2 ,1,0.8711394033100001_probability_min_notbad U goal,3,"0,0.8",0.1,false,false,estimate,delta,true,	37,0.138,100.0,273
newgrid,N=2 ,1,0.791952831549121_probability_min_notbad U goal,3,"0,0.8",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
newgrid,N=2 ,1,0.7998643612209999_probability_min_notbad U goal,3,"0,0.8",0.01,false,false,estimate,delta,true,?,MO,MO,MO
newgrid,N=2 ,1,0.791952831549121_probability_min_notbad U goal,3,"0,0.8",1e-05,true,true,estimate,delta,true,	47,8.972,100.0,23025
newgrid,N=2 ,1,0.7920241065912099_probability_min_notbad U goal,3,"0,0.8",0.0001,true,false,estimate,delta,true,	37,2.724,100.0,8193
newgrid,N=2 ,1,0.7998643612209999_probability_min_notbad U goal,3,"0,0.8",0.01,true,false,estimate,delta,true,	37,1.241,100.0,1145
newgrid,N=2 ,1,0.7920241065912099_probability_min_notbad U goal,3,"0,0.8",0.0001,false,false,estimate,delta,true,	37,1.207,100.0,8185
newgrid,N=2 ,1,0.8711394033100001_probability_min_notbad U goal,3,"0,0.8",0.1,true,false,estimate,delta,true,	37,0.323,100.0,273
newgrid,N=2 ,1,0.8711394033100001_probability_min_notbad U goal,3,"0,0.8",0.1,false,false,estimate,delta,true,	37,0.138,100.0,273
newgrid,N=2 ,1,0.7920241065912099_probability_min_notbad U goal,3,"0,0.8",0.0001,true,true,estimate,delta,true,	47,4.243,100.0,7385
newgrid,N=2 ,1,0.7920241065912099_probability_min_notbad U goal,3,"0,0.8",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
newgrid,N=2 ,1,0.7920241065912099_probability_min_notbad U goal,3,"0,0.8",0.0001,false,false,estimate,delta,true,	37,1.207,100.0,8185
newgrid,N=2 ,1,0.791952831549121_probability_min_notbad U goal,3,"0,0.8",1e-05,false,false,estimate,delta,true,	37,2.921,100.0,25753
newgrid,N=2 ,1,0.791952831549121_probability_min_notbad U goal,3,"0,0.8",1e-05,false,false,estimate,delta,true,	37,2.929,100.0,25753
newgrid,N=2 ,1,0.7998643612209999_probability_min_notbad U goal,3,"0,0.8",0.01,false,false,estimate,delta,true,	37,0.476,100.0,1145
newgrid,N=2 ,1,0.8711394033100001_probability_min_notbad U goal,3,"0,0.8",0.1,true,true,estimate,delta,true,	47,0.556,100.0,281
newgrid,N=2 ,1,0.9881051190523811_probability_min_notbad U goal,3,"0.2,1",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
newgrid,N=2 ,1,0.98819404762381_probability_min_notbad U goal,3,"0.2,1",0.0001,false,false,estimate,delta,true,	37,0.039,100.0,1
newgrid,N=2 ,1,0.9881051190523811_probability_min_notbad U goal,3,"0.2,1",1e-05,true,false,estimate,delta,true,	37,0.039,100.0,1
newgrid,N=2 ,1,0.9979761904810001_probability_min_notbad U goal,3,"0.2,1",0.01,true,true,estimate,delta,true,	47,0.042,100.0,1
newgrid,N=2 ,1,0.9881051190523811_probability_min_notbad U goal,3,"0.2,1",1e-05,true,true,estimate,delta,true,	47,0.042,100.0,1
newgrid,N=2 ,1,0.9979761904810001_probability_min_notbad U goal,3,"0.2,1",0.01,false,false,estimate,delta,true,?,MO,MO,MO
newgrid,N=2 ,1,0.9979761904810001_probability_min_notbad U goal,3,"0.2,1",0.01,true,false,estimate,delta,true,	37,0.04,100.0,1
newgrid,N=2 ,1,0.98819404762381_probability_min_notbad U goal,3,"0.2,1",0.0001,true,false,estimate,delta,true,	37,0.039,100.0,1
